parameter_name,parameter_value,mean_average_shortest_path_length,mean_effective_diameter,mean_average_degree,mean_ego_degree,mean_ego_betweenness_centrality,mean_candidates_1_hop,mean_candidates_2_hop,mean_candidates_3_hop,mean_candidates_4_hop
graph_density,sparse,3.8088456284153005,5.541666666666667,2.9474043715846996,6.354166666666667,0.2941202591873496,6.354166666666667,30.354166666666668,53.354166666666664,60.0
graph_density,default,3.6020719489981787,5.125,3.2056010928961753,6.354166666666667,0.2145109441199843,6.354166666666667,30.354166666666668,53.354166666666664,60.0
graph_density,dense,3.2953438069216765,4.854166666666667,3.6420765027322406,6.354166666666667,0.12187100861776261,6.354166666666667,30.354166666666668,53.354166666666664,60.0
