scenario,policy,policy_label,discovery_mode,parameter_name,parameter_value,OCA,MVA,Macro_F1_mean,mean_sources,mean_discovery_cost,mean_recruitment_cost,mean_selection_cost,mean_total_operational_cost,mean_latency_proxy,mean_privacy_cost,latency_proxy,privacy_cost,OCA_per_total_cost,adaptive_activation_rate
degraded_ego,opportunistic_all,Opportunistic all,exhaustive_hop,hop_radius,2/4,0.8177083333333334,0.9524739583333334,0.9241781689780207,60.0,186.97499999999997,97.49669676407031,0.0,284.47169676407026,1.4265255779340609,10.052879503273374,1.4265255779340609,10.052879503273374,0.002874480458460192,0.0
degraded_ego,siot_aware,SIoT-aware,bounded_relationship_guided,hop_radius,2/4,0.14322916666666666,0.615234375,0.5723606685469929,4.177083333333334,51.719140625,5.982387812427076,8.0,58.501528437427076,0.654706722865533,1.1170768909508122,0.654706722865533,1.1170768909508122,0.0024482978563519723,0.703125
degraded_ego,siot_aware_trust_privacy,Privacy-aware SIoT,bounded_relationship_guided,hop_radius,2/4,0.14583333333333331,0.6009114583333333,0.5546933172036126,3.96875,51.719140625,5.670389368776895,8.0,58.1895299937769,0.6439251587829528,1.0635057000925685,0.6439251587829528,1.0635057000925685,0.0025061782308420347,0.703125
ambiguous_local_context,ego_only,Ego-only,exhaustive_hop,hop_radius,2/4,0.0703125,0.47265625,0.4115826474298713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703125,0.0
ambiguous_local_context,opportunistic_all,Opportunistic all,exhaustive_hop,hop_radius,2/4,0.7916666666666667,0.9440104166666667,0.9095156204122292,60.0,191.703125,97.1599799289845,0.0,288.8631049289845,1.406163257789157,10.174068687216268,1.406163257789157,10.174068687216268,0.0027406292224868727,0.0
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,hop_radius,2/4,0.16927083333333334,0.6217447916666667,0.5682053443569306,3.4453125,52.58229166666666,4.954356609919472,8.356770833333334,58.37232535991947,0.5721501341391688,1.0766544890869643,0.5721501341391688,1.0766544890869643,0.0028998473555682733,0.2630208333333333
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,bounded_relationship_guided,hop_radius,2/4,0.1640625,0.59765625,0.545582733271128,3.419270833333333,52.58229166666666,4.916465036481023,8.356770833333334,58.33443378648103,0.5707333437629594,1.0721612081170158,0.5707333437629594,1.0721612081170158,0.002812446943438429,0.2630208333333333
noisy_untrusted_external,ego_only,Ego-only,exhaustive_hop,hop_radius,2/4,0.08854166666666666,0.5006510416666666,0.42518553032108486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08854166666666666,0.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,exhaustive_hop,hop_radius,2/4,0.3177083333333333,0.763671875,0.6985915108804205,60.0,187.996875,102.23127344932372,0.0,290.2281484493237,1.6577546871344637,9.891233359333304,1.6577546871344637,9.891233359333304,0.0010946847679345888,0.0
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,hop_radius,2/4,0.1015625,0.5494791666666666,0.4858992250389432,1.9765625,51.340625,2.943792857539221,8.0,55.08441785753922,0.6449103925510373,0.6884293540445507,0.6449103925510373,0.6884293540445507,0.0018437609754298142,0.30989583333333337
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,bounded_relationship_guided,hop_radius,2/4,0.09895833333333331,0.5423177083333333,0.4802706739535906,1.5130208333333335,51.340625,2.2524124096087252,8.0,54.39303740960873,0.6217233820603771,0.5248522828949822,0.6217233820603771,0.5248522828949822,0.001819319862358927,0.30989583333333337
